UIDClient,UIDStoreLocation,Gender,DateJoined,DaysSinceJoined,MembershipType,MembershipLevel,Age,UVTans,SunlessTans,UpgradeRevenue,RetailRevenue
10762,7,0,4/4/12,941,0,0,24,0,1,0,3.49
10847,7,0,5/19/11,1262,0,0,30,0,1,0,3.49
10953,7,0,4/25/11,1286,0,0,26,0,2,0,9.43
11134,7,0,9/19/12,773,0,0,32,0,2,0,0
11421,7,0,10/11/03,4039,0,0,25,0,9,0,4.39
11831,7,0,9/30/11,1128,0,0,29,0,1,0,3.96
11855,7,0,5/28/13,522,0,0,20,0,1,0,6.98
11861,7,0,3/26/13,585,0,0,22,0,1,0,0.9
11889,7,0,5/20/11,1261,0,0,31,0,1,0,3.49
11894,7,0,2/8/12,997,0,0,46,0,1,0,3.96
11898,7,0,6/3/11,1247,0,0,28,0,1,0,3.49
11928,7,0,10/14/11,1114,0,0,27,0,3,0,22.13
11981,7,0,5/31/12,884,0,0,13,0,3,0,7.98
12039,7,0,11/21/12,710,0,0,28,0,2,0,8.98
12206,7,0,5/9/11,1272,0,0,25,0,5,0,57.93
12228,7,0,12/19/12,682,0,0,15,0,1,0,3.49
12285,7,0,5/11/11,1270,0,0,25,0,1,0,14.48
12353,7,0,5/5/11,1276,0,0,58,0,1,0,6.98
12394,7,0,10/28/11,1100,0,0,27,0,1,0,5.98
12596,7,0,5/3/12,912,0,0,29,0,1,0,3.49
12609,7,0,5/26/12,889,0,0,52,0,4,0,0
12669,7,0,12/15/11,1052,0,0,17,0,2,0,0
12715,7,0,11/18/11,1079,0,0,19,0,1,0,3.49
13094,7,0,12/22/11,1045,0,0,24,0,2,0,5.39
13334,7,1,3/13/12,963,0,0,57,0,1,0,3.49
13514,7,0,3/16/12,960,0,0,17,0,6,0,13.98
13572,7,0,3/8/13,603,0,0,18,0,1,0,61.97
13585,7,0,2/1/12,1004,0,0,61,0,1,0,22.92
13596,7,0,7/25/12,829,0,0,26,0,6,0,109.14
13616,7,0,12/27/12,674,0,0,40,0,1,0,4.49
13742,7,0,9/13/11,1145,0,0,35,0,1,0,3.49
13751,7,0,12/19/11,1048,0,0,43,0,2,0,4.49
13807,7,0,10/12/12,750,0,0,30,0,3,0,4.49
13958,7,0,8/19/11,1170,0,0,30,0,2,0,12.95
14256,7,0,3/18/13,593,0,0,48,0,2,0,0
14351,7,0,5/25/12,890,0,0,47,0,2,0,21.96
14394,7,0,12/17/11,1050,0,0,20,0,1,0,4.49
14697,7,0,6/3/11,1247,0,0,30,0,2,0,13.97
14741,7,0,12/31/11,1036,0,0,20,0,3,0,0
15004,7,0,5/28/11,1253,0,0,56,0,1,0,12.96
15198,7,0,6/24/11,1226,0,0,47,0,5,0,46.12
15304,7,0,3/30/11,1312,0,0,35,0,18,0,13.2
15346,7,0,4/23/13,557,0,0,44,0,4,0,6.98
15367,7,0,12/31/11,1036,0,0,24,0,3,0,9.98
15745,7,0,10/5/12,757,0,0,34,0,4,0,9.08
15848,7,0,5/20/11,1261,0,0,28,0,1,0,3.49
15862,7,0,10/29/11,1099,0,0,16,0,6,0,0
15873,7,0,5/30/13,520,0,0,27,0,1,0,7.98
15938,7,0,12/12/11,1055,0,0,45,0,48,0,180.91
16080,7,0,12/15/12,686,0,0,42,0,1,0,6.98
16163,7,0,6/20/11,1230,0,0,66,0,2,0,28.44
16315,7,0,5/9/11,1272,0,0,44,0,27,0,86.3
16318,7,0,6/3/11,1247,0,0,40,0,1,0,3.49
16469,7,0,5/2/12,913,0,0,19,0,1,0,6.98
16560,7,0,5/6/11,1275,0,0,23,0,1,0,3.49
16635,7,0,9/19/12,773,0,0,28,0,2,0,53.92
16776,7,0,5/26/11,1255,0,0,56,0,1,0,99.99
17095,7,0,6/9/11,1241,0,0,26,0,4,0,0
17109,7,0,5/3/13,547,0,0,25,0,1,0,4.99
17110,7,0,3/6/13,605,0,0,27,0,1,0,4.49
17213,7,0,8/22/12,801,0,0,28,0,3,0,17.67
17233,7,0,6/14/12,870,0,0,30,0,4,0,60.26
17288,7,0,5/15/12,900,0,0,72,0,6,16,13.48
17303,7,0,3/29/12,947,0,0,19,0,6,32,30.48
17397,7,0,6/15/12,869,0,0,39,0,2,0,34.99
17549,7,0,9/21/12,771,0,0,27,0,2,0,4.49
18015,7,0,4/10/12,935,0,0,25,0,1,0,3.49
18033,7,0,2/10/12,995,0,0,17,0,1,0,3.49
18161,7,0,6/29/12,855,0,0,19,0,1,0,4.49
18298,7,0,6/11/11,1239,0,0,42,0,2,0,10.48
18428,7,0,4/19/13,561,0,0,43,0,1,0,14.99
18475,7,0,5/8/13,542,0,0,43,0,2,0,39.99
18624,7,0,3/6/12,970,0,0,26,0,1,0,7.88
18652,7,0,8/25/11,1164,0,0,47,0,1,0,3.49
18813,7,0,7/28/11,1192,0,0,64,0,6,0,7.98
19004,7,0,4/20/13,560,0,0,56,0,1,0,6.98
19273,7,0,7/6/11,1214,0,0,23,0,2,0,3.49
19342,7,0,5/9/11,1272,0,0,56,0,1,0,8.48
19388,7,0,4/26/11,1285,0,0,45,0,1,0,3.49
19410,7,0,6/8/11,1242,0,0,27,0,4,0,0
19442,7,0,4/26/12,919,0,0,31,0,2,0,0
19457,7,0,12/27/12,674,0,0,23,0,1,0,6.98
19585,7,0,9/28/12,764,0,0,29,0,1,0,4.96
19671,7,0,8/4/11,1185,0,0,48,0,1,0,15.48
19674,7,0,5/24/11,1257,0,0,52,0,7,0,9
19702,7,0,6/2/11,1248,0,0,24,0,3,0,10.29
19858,7,0,11/29/11,1068,0,0,43,0,12,0,0
20384,7,0,12/16/11,1051,0,0,21,0,1,0,7.7
20481,7,0,5/21/11,1260,0,0,20,0,1,0,3.49
20518,7,0,5/4/13,546,0,0,51,0,4,0,74.97
20618,7,0,8/19/11,1170,0,0,38,0,2,0,11.99
20641,7,0,5/2/12,913,0,0,19,0,1,0,6.98
20794,7,0,5/4/12,911,0,0,17,0,5,0,6.98
20887,7,0,4/26/13,554,0,0,18,0,2,0,14.97
21100,7,0,4/27/12,918,0,0,35,0,1,0,3.49
21360,7,0,4/15/11,1296,0,0,30,0,7,0,0
21451,7,0,6/14/11,1236,0,0,44,0,1,0,3.49
21777,7,0,11/11/11,1086,0,0,43,0,6,0,45.47
21824,7,0,5/14/13,536,0,0,46,0,1,0,10.45
21960,7,0,12/30/12,671,0,0,25,0,1,0,3.49
22021,7,0,4/26/13,554,0,0,40,0,1,0,6.98
22153,7,0,9/8/11,1150,0,0,41,0,1,0,3.49
22323,7,0,4/28/11,1283,0,0,55,0,1,0,3.49
22437,7,0,7/1/11,1219,0,0,21,0,2,0,3.49
22632,7,0,9/19/12,773,0,0,21,0,4,0,44.48
23301,7,0,3/23/12,953,0,0,31,0,1,0,17.99
23719,7,0,12/10/11,1057,0,0,27,0,1,0,4.49
23747,7,0,6/1/12,883,0,0,47,0,2,0,4.49
23750,7,1,4/6/13,574,0,0,29,0,1,0,34.99
23920,7,1,5/18/12,897,0,0,39,0,7,0,76.11
23946,7,0,9/15/11,1143,0,0,18,0,15,0,31.06
24002,7,0,7/7/11,1213,0,0,67,0,2,0,0
24087,7,0,6/7/12,877,0,0,29,0,1,0,0.47
24102,7,0,9/1/11,1157,0,0,23,0,4,0,11.18
24130,7,0,11/21/12,710,0,0,48,0,2,0,0
24231,7,0,6/29/11,1221,0,0,24,0,1,0,3.49
24477,7,0,5/4/12,911,0,0,14,0,5,0,22.95
24624,7,0,3/31/12,945,0,0,35,0,1,0,4.49
24846,7,0,9/1/11,1157,0,0,32,0,1,0,3.49
25217,7,0,6/2/11,1248,0,0,29,0,2,0,13.96
25347,7,0,5/10/11,1271,0,0,44,0,2,0,3.49
25442,7,1,2/16/12,989,0,0,65,0,16,0,25.08
25452,7,0,7/19/11,1201,0,0,53,0,1,0,3.49
25673,7,0,3/1/13,610,0,0,14,0,6,0,18.26
25983,7,0,2/17/12,988,0,0,55,0,1,0,7.45
26091,7,0,3/16/12,960,0,0,54,0,1,0,3.49
26418,7,0,6/14/12,870,0,0,59,0,1,0,4.49
26471,7,0,1/3/13,667,0,0,31,0,4,0,4.49
26714,7,0,2/1/13,638,0,0,32,0,1,0,15.96
26938,7,0,4/29/13,551,0,0,16,0,1,0,4.99
26951,7,0,6/30/11,1220,0,0,28,0,1,0,3.49
26992,7,0,5/25/13,525,0,0,24,0,1,0,3.49
27139,7,0,4/6/12,939,0,0,52,0,1,0,6.99
27197,7,0,3/9/12,967,0,0,30,0,1,0,9.98
27323,7,0,11/21/12,710,0,0,24,0,1,0,5.86
27343,7,0,9/19/12,773,0,0,25,0,1,0,6.98
27462,7,0,5/31/12,884,0,0,49,0,15,16,66.95
27556,7,0,2/9/12,996,0,0,18,0,1,0,4.49
27582,7,0,3/27/13,584,0,0,47,0,1,0,7.98
27962,7,0,5/4/13,546,0,0,18,0,1,0,4.99
27969,7,0,6/8/12,876,0,0,23,0,3,0,0
27982,7,0,4/17/12,928,0,0,21,0,1,0,6.98
28612,7,0,2/16/12,989,0,0,16,0,1,0,7.98
28730,7,0,11/11/11,1086,0,0,16,0,6,0,12.48
29000,7,0,5/3/12,912,0,0,19,0,2,0,4.49
29084,7,0,9/22/11,1136,0,0,51,0,3,0,10.48
29330,7,0,3/23/12,953,0,0,62,0,4,0,20.96
29470,7,0,4/5/12,940,0,0,17,0,2,16,3.49
30018,7,0,1/25/13,645,0,0,43,0,2,0,9.98
30045,7,0,1/13/12,1023,0,0,22,0,1,0,4.49
30077,7,0,9/19/12,773,0,0,66,0,2,0,4.49
30341,7,0,6/22/11,1228,0,0,29,0,12,0,24.96
31186,7,0,12/28/12,673,0,0,31,0,2,0,0
31536,7,1,9/2/11,1156,0,0,42,0,9,0,32.19
31597,7,0,2/10/12,995,0,0,14,0,6,0,0
31717,7,0,8/22/12,801,0,0,25,0,4,0,37.57
32075,7,0,11/15/12,716,0,0,28,0,1,0,7.88
32093,7,1,4/6/13,574,0,0,54,0,1,0,4.49
32120,7,0,3/26/13,585,0,0,18,0,2,0,7.98
32319,7,0,5/28/11,1253,0,0,63,0,4,0,19.47
32398,7,0,6/15/11,1235,0,0,22,0,1,0,6.98
32501,7,0,5/13/11,1268,0,0,54,0,1,0,3.96
32594,7,0,5/13/11,1268,0,0,24,0,1,0,3.49
32760,7,0,11/16/12,715,0,0,56,0,3,0,23.96
32771,7,0,5/14/13,536,0,0,23,0,2,0,9.98
32888,7,0,5/25/11,1256,0,0,31,0,2,0,3.89
32964,7,0,9/23/11,1135,0,0,53,0,5,0,6.98
32966,7,0,4/4/13,576,0,0,31,0,1,0,7.98
33024,7,0,9/30/11,1128,0,0,23,0,1,0,3.49
33067,7,0,1/22/13,648,0,0,50,0,1,0,7.98
33073,7,0,3/23/13,588,0,0,18,0,5,0,0
33225,7,0,3/9/12,967,0,0,59,0,2,0,3.49
33294,7,0,3/5/13,606,0,0,18,0,2,0,7.98
33297,7,0,6/4/12,880,0,0,48,0,1,0,4.49
33451,7,0,6/1/11,1249,0,0,39,0,2,0,6.98
33610,7,0,8/31/12,792,0,0,24,0,5,0,57.97
33791,7,0,5/13/11,1268,0,0,69,0,1,0,13.43
33985,7,0,6/17/11,1233,0,0,61,0,1,0,6.98
34138,7,0,3/1/12,975,0,0,55,0,1,0,7.45
34273,7,0,6/29/11,1221,0,0,35,0,9,0,30.04
34311,7,0,3/19/13,592,0,0,55,0,3,0,13.47
34397,7,0,7/29/11,1191,0,0,62,0,1,0,2.96
34464,7,0,3/6/13,605,0,0,47,0,2,0,0
34591,7,0,5/21/11,1260,0,0,65,0,1,0,3.49
34664,7,0,3/7/12,969,0,0,38,0,4,0,0
34889,7,0,6/12/12,872,0,0,39,0,3,0,13.48
35019,7,0,5/26/11,1255,0,0,21,0,1,0,3.49
35055,7,0,9/6/11,1152,0,0,49,0,9,0,49.93
35122,7,0,10/19/11,1109,0,0,41,0,3,0,10.95
35382,7,0,5/18/13,532,0,0,26,0,1,0,17.46
35449,7,0,11/17/11,1080,0,0,20,0,9,0,0
35476,7,0,8/18/11,1171,0,0,29,0,1,0,6.98
35581,7,0,8/26/11,1163,0,0,24,0,25,0,60.95
35758,7,0,5/23/12,892,0,0,24,0,1,0,4.49
35787,7,0,3/30/12,946,0,0,45,0,2,0,6.99
35790,7,0,8/4/11,1185,0,0,38,0,1,0,3.49
36149,7,0,1/31/13,639,0,0,46,0,1,0,3.49
36153,7,0,3/16/13,595,0,0,17,0,4,0,4.49
36265,7,0,11/12/11,1085,0,0,38,0,1,0,4.39
36614,7,0,4/16/12,929,0,0,27,0,1,0,6.98
37065,7,0,6/23/11,1227,0,0,35,0,3,0,18.27
37422,7,0,5/31/13,519,0,0,52,0,1,0,8.98
37635,7,0,12/28/11,1039,0,0,23,0,1,0,8.88
37764,7,0,2/2/12,1003,0,0,19,0,1,0,4.49
37829,7,0,12/22/11,1045,0,0,43,0,14,0,0
37906,7,0,6/8/12,876,0,0,54,0,1,0,7.98
38069,7,0,5/3/12,912,0,0,50,0,1,0,6.98
38149,7,0,12/8/11,1059,0,0,17,0,5,0,28.48
38431,7,0,4/11/12,934,0,0,18,0,6,0,0
38621,7,0,1/19/12,1017,0,0,29,0,5,0,0
38723,7,0,9/21/11,1137,0,0,19,0,2,0,0
38728,7,0,10/23/12,739,0,0,47,0,2,0,6.98
38890,7,0,5/20/11,1261,0,0,48,0,1,0,6.98
38915,7,0,12/30/11,1037,0,0,41,0,1,0,4.49
38953,7,0,6/5/12,879,0,0,42,0,25,0,11.29
39268,7,0,5/27/11,1254,0,0,34,0,3,0,7.45
39436,7,0,11/8/12,723,0,0,25,0,19,0,12.47
40218,7,0,4/6/12,939,0,0,60,0,4,0,25.66
40234,7,0,5/27/11,1254,0,0,28,0,6,0,3.49
40667,7,0,1/28/13,642,0,0,33,0,5,0,20.94
40778,7,0,12/15/11,1052,0,0,26,0,3,0,0
40810,7,0,6/18/11,1232,0,0,61,0,8,16,12.99
41064,7,0,6/19/12,865,0,0,27,0,1,0,23.94
41084,7,0,8/6/11,1183,0,0,28,0,2,0,3.96
41597,7,0,6/3/11,1247,0,0,54,0,1,0,13.96
41897,7,0,3/22/13,589,0,0,27,0,1,0,0.9
42013,7,0,5/6/11,1275,0,0,20,0,6,0,12.98
42346,7,0,8/5/11,1184,0,0,60,0,0,0,13.18
42635,7,0,4/18/12,927,0,0,21,0,2,0,6.98
42661,7,0,5/16/11,1265,0,0,22,0,6,0,0
42835,7,0,6/17/11,1233,0,0,49,0,9,0,18.13
43051,7,0,3/14/12,962,0,0,44,0,2,0,0
43077,7,0,6/7/12,877,0,0,34,0,1,0,7.98
43335,7,0,5/18/11,1263,0,0,31,0,1,0,3.49
43624,7,0,3/30/12,946,0,0,42,0,2,0,44.48
43698,7,0,3/8/13,603,0,0,18,0,2,0,46.97
43726,7,0,5/8/13,542,0,0,32,0,1,0,7.98
43970,7,1,9/7/11,1151,0,0,35,0,1,0,3.49
44020,7,0,4/27/12,918,0,0,23,0,1,0,3.49
44227,7,0,6/28/11,1222,0,0,60,0,5,0,8.99
44577,7,0,2/11/12,994,0,0,24,0,2,0,4.49
44648,7,0,8/16/12,807,0,0,39,0,1,0,6.98
44649,7,0,4/4/13,576,0,0,39,0,1,0,4.39
44664,7,0,12/21/12,680,0,0,23,0,5,0,55.43
44797,7,0,3/12/12,964,0,0,34,0,3,0,0
45329,7,0,9/1/11,1157,0,0,31,0,3,0,31.48
45425,7,0,4/21/12,924,0,0,34,0,1,0,8.98
45517,7,0,1/9/13,661,0,0,32,0,1,0,4.49
45527,7,0,11/8/11,1089,0,0,56,0,1,0,6.98
45715,7,0,4/23/11,1288,0,0,51,0,1,0,3.49
45885,7,0,10/25/12,737,0,0,61,0,1,0,4.49
46099,7,0,5/12/11,1269,0,0,16,0,3,0,0
46476,7,0,7/8/11,1212,0,0,52,0,1,0,3.49
46480,7,0,5/22/12,893,0,0,50,0,6,0,59.48
46500,7,0,6/14/12,870,0,0,74,0,1,0,7.98
46543,7,0,10/20/11,1108,0,0,60,0,1,0,6.98
46720,7,0,4/25/11,1286,0,0,37,0,9,0,85.53
46770,7,0,3/17/12,959,0,0,14,0,7,0,4.49
47186,7,0,2/10/12,995,0,0,54,0,1,0,86.05
47379,7,0,4/9/13,571,0,0,52,0,2,0,33.14
47396,7,0,5/28/13,522,0,0,57,0,1,0,7.98
47778,7,0,6/18/11,1232,0,0,50,0,1,0,0.47
48002,7,0,7/6/12,848,0,0,55,0,3,0,18.95
48032,7,0,11/17/11,1080,0,0,17,0,11,0,45.47
48064,7,0,5/16/12,899,0,0,18,0,1,0,3.49
48245,7,1,6/20/12,864,0,0,33,0,1,0,4.49
48259,7,1,10/26/12,736,0,0,27,0,1,0,4.49
48307,7,0,5/17/12,898,0,0,35,0,1,0,4.49
48335,7,1,8/31/11,1158,0,0,29,0,2,0,3.49
48387,7,0,9/2/11,1156,0,0,30,0,1,0,17.97
48499,7,0,5/29/13,521,0,0,59,0,1,0,4.99
48906,7,0,3/20/12,956,0,0,26,0,1,0,4.39
48956,7,0,2/18/12,987,0,0,29,0,1,0,6.98
49129,7,0,1/23/12,1013,0,0,28,0,1,0,4.49
49179,7,0,3/17/12,959,0,0,50,0,1,0,8.98
49361,7,0,12/11/12,690,0,0,35,0,4,0,0
49575,7,0,3/24/12,952,0,0,16,0,9,16,66.96
49618,7,0,11/14/12,717,0,0,60,0,1,0,36.34
49633,7,0,5/16/13,534,0,0,21,0,1,0,9.98
49661,7,0,5/13/11,1268,0,0,64,0,1,0,35.44
49900,7,0,12/3/11,1064,0,0,43,0,1,0,6.98
49921,7,0,3/3/12,973,0,0,54,0,1,0,3.49
50031,7,0,5/7/11,1274,0,0,41,0,1,0,6.98
50054,7,0,6/30/11,1220,0,0,35,0,11,32,52.46
50283,7,0,5/30/13,520,0,0,33,0,1,0,4.99
50464,7,0,1/11/12,1025,0,0,17,0,2,0,7.19
50634,7,0,5/19/11,1262,0,0,35,0,2,0,3.49
50843,7,0,1/25/13,645,0,0,16,0,1,0,3.49
50886,7,0,2/9/12,996,0,0,52,0,1,0,4.49
50961,7,0,9/21/11,1137,0,0,34,0,4,0,0.9
51300,7,0,11/11/11,1086,0,0,17,0,1,0,6.98
51454,7,0,2/11/12,994,0,0,58,0,3,0,1
51456,7,0,12/15/11,1052,0,0,33,0,5,0,0
52027,7,0,2/17/12,988,0,0,38,0,1,0,12.99
52035,7,0,3/8/12,968,0,0,34,0,2,0,3.49
52104,7,0,10/19/11,1109,0,0,47,0,2,0,0.47
52563,7,0,3/12/12,964,0,0,52,0,4,0,43.97
52604,7,0,2/10/12,995,0,0,35,0,1,0,4.49
52954,7,0,5/19/11,1262,0,0,51,0,57,0,21.48
52955,7,0,12/9/11,1058,0,0,16,0,5,0,3.49
53005,7,0,10/5/11,1123,0,0,17,0,12,0,48.04
53288,7,0,12/30/12,671,0,0,22,0,1,0,4.49
53442,7,0,6/8/12,876,0,0,45,0,4,0,35.97
53638,7,0,2/6/12,999,0,0,25,0,1,0,8.98
53648,7,0,2/22/12,983,0,0,32,0,3,0,9.99
53726,7,0,3/17/12,959,0,0,44,0,1,0,4.49
53762,7,0,4/25/13,555,0,0,18,0,2,0,23.96
53802,7,0,10/10/12,752,0,0,28,0,1,0,3.49
53816,7,0,9/22/11,1136,0,0,31,0,1,0,3.49
53862,7,0,6/26/12,858,0,0,48,0,1,0,0.9
54276,7,0,6/7/11,1243,0,0,27,0,5,0,0
54677,7,0,2/14/12,991,0,0,39,0,7,0,23.99
54753,7,0,6/10/11,1240,0,0,30,0,1,0,3.49
54788,7,0,6/25/11,1225,0,0,42,0,2,0,11.48
55102,7,0,8/15/03,4096,0,0,29,0,2,0,0
55220,7,0,5/10/11,1271,0,0,25,0,2,0,3.49
55341,7,0,1/3/13,667,0,0,32,0,9,0,0
55403,7,0,6/29/11,1221,0,0,30,0,1,0,5.98
55577,7,0,7/8/11,1212,0,0,56,0,2,0,10.48
55582,7,0,8/31/12,792,0,0,31,0,3,0,4.49
55591,7,0,12/28/11,1039,0,0,23,0,1,0,8.88
55624,7,1,6/30/11,1220,0,0,49,0,1,0,3.49
55783,7,0,10/19/12,743,0,0,18,0,2,0,0
55818,7,0,11/8/11,1089,0,0,17,0,5,0,0
56108,7,0,6/1/11,1249,0,0,30,0,6,0,10.29
56149,7,0,5/14/11,1267,0,0,57,0,1,0,3.49
56197,7,0,12/18/12,683,0,0,22,0,1,0,4.49
56201,7,0,5/28/11,1253,0,0,26,0,1,0,3.49
56507,7,0,3/27/12,949,0,0,43,0,1,0,7.88
56579,7,0,10/10/12,752,0,0,30,0,1,0,6.98
56603,7,0,10/29/11,1099,0,0,24,0,4,0,3.49
56627,7,0,12/16/11,1051,0,0,31,0,2,0,36.98
56662,7,0,6/12/12,872,0,0,43,0,2,16,6.38
56801,7,0,3/17/11,1325,0,0,47,0,7,0,0
56868,7,0,3/29/13,582,0,0,25,0,1,0,4.49
56885,7,0,4/5/13,575,0,0,36,0,1,0,8.98
56989,7,0,2/23/12,982,0,0,18,0,2,0,0
57397,7,0,11/19/12,712,0,0,27,0,1,0,15.96
57792,7,0,3/22/13,589,0,0,17,0,3,0,4.49
58097,7,0,5/29/12,886,0,0,59,0,1,0,4.49
58236,7,0,6/28/11,1222,0,0,55,0,1,0,3.49
58436,7,0,4/26/12,919,0,0,34,0,1,0,0
58485,7,0,5/7/11,1274,0,0,34,0,8,0,3.49
58712,7,0,10/13/11,1115,0,0,18,0,26,0,90.71
58950,7,0,10/6/12,756,0,0,17,0,1,0,17.97
59293,7,0,8/11/11,1178,0,0,56,0,9,0,30.05
59297,7,0,4/6/11,1305,0,0,37,0,4,0,0
59529,7,0,4/19/13,561,0,0,56,0,11,0,46.85
59579,7,0,5/27/11,1254,0,0,39,0,1,0,3.49
59620,7,0,7/2/12,852,0,0,56,0,3,0,0
59693,7,0,1/20/12,1016,0,0,23,0,11,0,5.49
59705,7,0,5/18/13,532,0,0,32,0,1,0,4.49
59829,7,0,10/19/12,743,0,0,22,0,3,0,4.49
60071,7,0,12/1/11,1066,0,0,19,0,34,0,9.4
60665,7,0,12/22/12,679,0,0,31,0,2,0,7.98
60706,7,0,5/18/11,1263,0,0,24,0,3,0,0
60871,7,0,8/6/12,817,0,0,24,0,1,0,3.49
60975,7,0,7/11/11,1209,0,0,21,0,2,0,15.97
60997,7,0,6/15/11,1235,0,0,52,0,1,0,3.49
61066,7,0,4/29/13,551,0,0,37,0,1,0,6.98
61285,7,0,5/21/13,529,0,0,66,0,2,0,0
61363,7,0,8/14/12,809,0,0,47,0,2,0,29.99
61532,7,0,7/20/11,1200,0,0,42,0,1,0,10.94
61606,7,0,9/19/12,773,0,0,64,0,1,0,5.98
61982,7,0,12/10/11,1057,0,0,35,0,21,0,61.48
62020,7,0,12/22/11,1045,0,0,16,0,2,0,4.49
62263,7,0,6/10/11,1240,0,0,48,0,1,0,4.98
62302,7,0,3/30/12,946,0,0,48,0,1,0,7.98
62589,7,0,6/30/11,1220,0,0,60,0,7,0,3.49
62823,7,0,9/20/11,1138,0,0,31,0,2,0,10.48
62871,7,0,10/31/12,731,0,0,40,0,4,0,28.94
63163,7,0,5/14/12,901,0,0,42,0,1,0,6.98
63354,7,0,6/24/11,1226,0,0,28,0,3,0,3.49
63456,7,0,2/22/12,983,0,0,53,0,1,0,3.96
63549,7,0,3/22/13,589,0,0,24,0,1,0,23.94
63606,7,0,9/27/12,765,0,0,29,0,3,0,4.49
63955,7,0,6/29/11,1221,0,0,37,0,1,0,3.49
64226,7,0,11/16/12,715,0,0,29,0,2,0,14.18
64533,7,0,3/22/13,589,0,0,23,0,1,0,4.96
64657,7,0,5/11/12,904,0,0,29,0,2,0,7.88
64754,7,0,5/25/12,890,0,0,15,0,2,0,0
64998,7,0,1/25/12,1011,0,0,37,0,1,0,4.49
65175,7,0,5/20/11,1261,0,0,28,0,6,0,0
65209,7,0,3/21/12,955,0,0,31,0,2,0,6.96
65321,7,0,11/14/11,1083,0,0,27,0,2,0,3.49
65387,7,0,10/14/11,1114,0,0,52,0,2,0,6.98
65443,7,0,5/5/12,910,0,0,38,0,2,0,15.97
65599,7,0,4/30/11,1281,0,0,55,0,1,0,3.49
65677,7,0,5/17/11,1264,0,0,29,0,1,0,6.98
65737,7,0,4/7/12,938,0,0,47,0,5,0,13.97
65873,7,0,5/5/11,1276,0,0,20,0,3,0,0
66801,7,0,6/6/11,1244,0,0,22,0,1,0,3.49
66880,7,0,11/18/11,1079,0,0,18,0,2,0,3.49
67092,7,0,4/24/12,921,0,0,18,0,7,0,39.99
67348,7,0,12/10/11,1057,0,0,19,0,3,0,7.88
67389,7,0,1/27/12,1009,0,0,25,0,1,0,4.49
67567,7,0,12/23/11,1044,0,0,29,0,3,0,4.49
67640,7,0,1/10/12,1026,0,0,42,0,1,0,11.87
67713,7,0,6/4/11,1246,0,0,37,0,6,0,0
67859,7,0,5/7/12,908,0,0,49,0,2,0,0.9
67897,7,0,4/20/13,560,0,0,27,0,1,0,28.97
68014,7,0,10/28/11,1100,0,0,44,0,7,0,6.98
68093,7,0,10/25/12,737,0,0,26,0,3,0,7.98
68179,7,0,6/14/11,1236,0,0,52,0,1,0,3.49
68289,7,0,4/22/11,1289,0,0,26,0,12,0,19.96
68327,7,0,3/14/12,962,0,0,17,0,11,0,0
68393,7,0,7/9/11,1211,0,0,26,0,2,0,0
68460,7,0,11/28/12,703,0,0,45,0,2,0,8.99
69028,7,0,5/12/11,1269,0,0,32,0,2,0,18.98
69199,7,0,4/19/13,561,0,0,38,0,6,0,7.42
69896,7,0,12/31/11,1036,0,0,20,0,2,0,0
69939,7,0,8/5/11,1184,0,0,52,0,2,0,10.37
69948,7,0,10/28/11,1100,0,0,16,0,9,0,79.61
70014,7,0,1/3/12,1033,0,0,22,0,2,0,4.96
70257,7,0,9/7/11,1151,0,0,47,0,4,0,13.97
70419,7,0,7/7/12,847,0,0,35,0,2,0,4.49
70725,7,0,6/28/11,1222,0,0,31,0,3,0,3.49
70842,7,0,5/3/11,1278,0,0,55,0,1,0,9.47
70886,7,0,6/29/11,1221,0,0,32,0,1,0,6.98
71014,7,0,2/9/12,996,0,0,16,0,4,0,17.47
71496,7,0,5/28/11,1253,0,0,25,0,5,0,20.96
71664,7,1,7/1/11,1219,0,0,31,0,1,0,5.98
71841,7,0,8/13/11,1176,0,0,23,0,1,0,6.98
71944,7,0,6/22/11,1228,0,0,47,0,13,0,48.16
72184,7,0,5/23/13,527,0,0,44,0,2,0,4.99
72461,7,0,5/24/13,526,0,0,27,0,1,0,4.99
72523,7,0,4/13/12,932,0,0,39,0,2,0,11.48
72690,7,0,12/20/11,1047,0,0,53,0,1,0,7.88
72712,7,0,7/13/11,1207,0,0,25,0,2,0,5.94
73139,7,0,5/30/13,520,0,0,53,0,1,0,0.9
73478,7,0,11/26/11,1071,0,0,22,0,2,0,3.49
73512,7,0,5/2/11,1279,0,0,22,0,1,0,5.98
73833,7,0,5/27/11,1254,0,0,37,0,1,0,3.49
73882,7,0,9/29/12,763,0,0,28,0,4,0,0
73935,7,0,10/30/12,732,0,0,50,0,3,0,8.98
74010,7,0,10/11/12,751,0,0,28,0,1,0,5.48
74078,7,0,6/17/11,1233,0,0,29,0,1,0,3.49
74725,7,0,4/26/12,919,0,0,59,0,5,0,68.54
74745,7,0,5/4/11,1277,0,0,31,0,3,0,11.99
75068,7,0,5/4/12,911,0,0,53,0,8,0,54.47
75274,7,0,6/3/11,1247,0,0,63,0,4,0,14.37
75299,7,0,5/26/11,1255,0,0,26,0,2,0,3.49
75531,7,0,3/22/13,589,0,0,26,0,2,0,4.49
75573,7,0,5/24/12,891,0,0,27,0,1,0,6.29
75662,7,0,6/13/12,871,0,0,26,0,4,0,30.35
